GRCh38_ENSG00000179526	GRCh38_SHARPIN	Gene Expression
GRCh38_ENSG00000179632	GRCh38_MAF1	Gene Expression
GRCh38_ENSG00000179698	GRCh38_WDR97	Gene Expression
GRCh38_ENSG00000235173	GRCh38_HGH1	Gene Expression
GRCh38_ENSG00000179832	GRCh38_MROH1	Gene Expression
GRCh38_ENSG00000261236	GRCh38_BOP1	Gene Expression
GRCh38_ENSG00000260428	GRCh38_SCX	Gene Expression
GRCh38_ENSG00000185122	GRCh38_HSF1	Gene Expression
GRCh38_ENSG00000185000	GRCh38_DGAT1	Gene Expression
GRCh38_ENSG00000254690	GRCh38_AC233992.1	Gene Expression
GRCh38_ENSG00000261678	GRCh38_SCRT1	Gene Expression
GRCh38_ENSG00000261587	GRCh38_TMEM249	Gene Expression
GRCh38_ENSG00000271698	GRCh38_AC233992.2	Gene Expression
GRCh38_ENSG00000185803	GRCh38_SLC52A2	Gene Expression
GRCh38_ENSG00000182325	GRCh38_FBXL6	Gene Expression
GRCh38_ENSG00000173137	GRCh38_ADCK5	Gene Expression
GRCh38_ENSG00000071894	GRCh38_CPSF1	Gene Expression
GRCh38_ENSG00000272115	GRCh38_AC233992.3	Gene Expression
GRCh38_ENSG00000147804	GRCh38_SLC39A4	Gene Expression
GRCh38_ENSG00000160948	GRCh38_VPS28	Gene Expression
GRCh38_ENSG00000160949	GRCh38_TONSL	Gene Expression
GRCh38_ENSG00000232600	GRCh38_TONSL-AS1	Gene Expression
GRCh38_ENSG00000187954	GRCh38_CYHR1	Gene Expression
GRCh38_ENSG00000254578	GRCh38_AC084125.1	Gene Expression
GRCh38_ENSG00000167702	GRCh38_KIFC2	Gene Expression
GRCh38_ENSG00000160973	GRCh38_FOXH1	Gene Expression
GRCh38_ENSG00000160972	GRCh38_PPP1R16A	Gene Expression
GRCh38_ENSG00000167701	GRCh38_GPT	Gene Expression
GRCh38_ENSG00000167700	GRCh38_MFSD3	Gene Expression
GRCh38_ENSG00000160957	GRCh38_RECQL4	Gene Expression
GRCh38_ENSG00000265393	GRCh38_AC084125.4	Gene Expression
GRCh38_ENSG00000160959	GRCh38_LRRC14	Gene Expression
GRCh38_ENSG00000254402	GRCh38_LRRC24	Gene Expression
GRCh38_ENSG00000213563	GRCh38_C8orf82	Gene Expression
GRCh38_ENSG00000147799	GRCh38_ARHGAP39	Gene Expression
GRCh38_ENSG00000255456	GRCh38_AC084125.3	Gene Expression
GRCh38_ENSG00000254533	GRCh38_AF186192.1	Gene Expression
GRCh38_ENSG00000263612	GRCh38_AF186192.3	Gene Expression
GRCh38_ENSG00000198169	GRCh38_ZNF251	Gene Expression
GRCh38_ENSG00000196378	GRCh38_ZNF34	Gene Expression
GRCh38_ENSG00000161016	GRCh38_RPL8	Gene Expression
GRCh38_ENSG00000197363	GRCh38_ZNF517	Gene Expression
GRCh38_ENSG00000147789	GRCh38_ZNF7	Gene Expression
GRCh38_ENSG00000170619	GRCh38_COMMD5	Gene Expression
GRCh38_ENSG00000196150	GRCh38_ZNF250	Gene Expression
GRCh38_ENSG00000170631	GRCh38_ZNF16	Gene Expression
GRCh38_ENSG00000255164	GRCh38_AF235103.1	Gene Expression
GRCh38_ENSG00000255559	GRCh38_ZNF252P-AS1	Gene Expression
GRCh38_ENSG00000182307	GRCh38_C8orf33	Gene Expression
GRCh38_ENSG00000181404	GRCh38_WASHC1	Gene Expression
GRCh38_ENSG00000227518	GRCh38_AL928970.1	Gene Expression
GRCh38_ENSG00000218839	GRCh38_FAM138C	Gene Expression
GRCh38_ENSG00000277631	GRCh38_PGM5P3-AS1	Gene Expression
GRCh38_ENSG00000227917	GRCh38_AL449043.1	Gene Expression
GRCh38_ENSG00000231808	GRCh38_LINC01388	Gene Expression
GRCh38_ENSG00000170122	GRCh38_FOXD4	Gene Expression
GRCh38_ENSG00000172785	GRCh38_CBWD1	Gene Expression
GRCh38_ENSG00000183784	GRCh38_C9orf66	Gene Expression
GRCh38_ENSG00000107099	GRCh38_DOCK8	Gene Expression
GRCh38_ENSG00000235880	GRCh38_AL158832.1	Gene Expression
GRCh38_ENSG00000227155	GRCh38_AL161725.1	Gene Expression
GRCh38_ENSG00000107104	GRCh38_KANK1	Gene Expression
GRCh38_ENSG00000227914	GRCh38_AL136979.1	Gene Expression
GRCh38_ENSG00000137090	GRCh38_DMRT1	Gene Expression
GRCh38_ENSG00000064218	GRCh38_DMRT3	Gene Expression
GRCh38_ENSG00000281769	GRCh38_LINC01230	Gene Expression
GRCh38_ENSG00000173253	GRCh38_DMRT2	Gene Expression
GRCh38_ENSG00000080503	GRCh38_SMARCA2	Gene Expression
GRCh38_ENSG00000236199	GRCh38_AL359076.1	Gene Expression
GRCh38_ENSG00000236404	GRCh38_VLDLR-AS1	Gene Expression
GRCh38_ENSG00000231052	GRCh38_AL353614.1	Gene Expression
GRCh38_ENSG00000147852	GRCh38_VLDLR	Gene Expression
GRCh38_ENSG00000168263	GRCh38_KCNV2	Gene Expression
GRCh38_ENSG00000080608	GRCh38_PUM3	Gene Expression
GRCh38_ENSG00000236511	GRCh38_LINC01231	Gene Expression
GRCh38_ENSG00000080298	GRCh38_RFX3	Gene Expression
GRCh38_ENSG00000232104	GRCh38_RFX3-AS1	Gene Expression
GRCh38_ENSG00000237359	GRCh38_AL354977.2	Gene Expression
GRCh38_ENSG00000226669	GRCh38_AL354977.1	Gene Expression
GRCh38_ENSG00000107249	GRCh38_GLIS3	Gene Expression
GRCh38_ENSG00000236724	GRCh38_AL137071.1	Gene Expression
GRCh38_ENSG00000237009	GRCh38_GLIS3-AS1	Gene Expression
GRCh38_ENSG00000228322	GRCh38_AL162419.1	Gene Expression
GRCh38_ENSG00000106688	GRCh38_SLC1A1	Gene Expression
GRCh38_ENSG00000106686	GRCh38_SPATA6L	Gene Expression
GRCh38_ENSG00000205808	GRCh38_PLPP6	Gene Expression
GRCh38_ENSG00000273061	GRCh38_CDC37L1-DT	Gene Expression
GRCh38_ENSG00000106993	GRCh38_CDC37L1	Gene Expression
GRCh38_ENSG00000147853	GRCh38_AK3	Gene Expression
GRCh38_ENSG00000120158	GRCh38_RCL1	Gene Expression
GRCh38_ENSG00000228165	GRCh38_AL158147.1	Gene Expression
GRCh38_ENSG00000096968	GRCh38_JAK2	Gene Expression
GRCh38_ENSG00000254017	GRCh38_IGHEP2	Gene Expression
GRCh38_ENSG00000120210	GRCh38_INSL6	Gene Expression
GRCh38_ENSG00000120211	GRCh38_INSL4	Gene Expression
GRCh38_ENSG00000107014	GRCh38_RLN2	Gene Expression
GRCh38_ENSG00000107018	GRCh38_RLN1	Gene Expression
GRCh38_ENSG00000272866	GRCh38_AL135786.2	Gene Expression
GRCh38_ENSG00000107020	GRCh38_PLGRKT	Gene Expression
GRCh38_ENSG00000120217	GRCh38_CD274	Gene Expression
GRCh38_ENSG00000197646	GRCh38_PDCD1LG2	Gene Expression
GRCh38_ENSG00000231509	GRCh38_AL162253.1	Gene Expression
GRCh38_ENSG00000107036	GRCh38_RIC1	Gene Expression
GRCh38_ENSG00000225408	GRCh38_AL136980.1	Gene Expression
GRCh38_ENSG00000099219	GRCh38_ERMP1	Gene Expression
GRCh38_ENSG00000183354	GRCh38_KIAA2026	Gene Expression
GRCh38_ENSG00000120215	GRCh38_MLANA	Gene Expression
GRCh38_ENSG00000137040	GRCh38_RANBP6	Gene Expression
GRCh38_ENSG00000228739	GRCh38_AL162384.1	Gene Expression
GRCh38_ENSG00000137033	GRCh38_IL33	Gene Expression
GRCh38_ENSG00000170777	GRCh38_TPD52L3	Gene Expression
GRCh38_ENSG00000147854	GRCh38_UHRF2	Gene Expression
GRCh38_ENSG00000233367	GRCh38_AL133480.1	Gene Expression
GRCh38_ENSG00000178445	GRCh38_GLDC	Gene Expression
GRCh38_ENSG00000236924	GRCh38_AL162411.1	Gene Expression
GRCh38_ENSG00000229611	GRCh38_AL354707.2	Gene Expression
GRCh38_ENSG00000225489	GRCh38_AL354707.1	Gene Expression
GRCh38_ENSG00000107077	GRCh38_KDM4C	Gene Expression
GRCh38_ENSG00000273056	GRCh38_AL354694.1	Gene Expression
GRCh38_ENSG00000137038	GRCh38_DMAC1	Gene Expression
GRCh38_ENSG00000226376	GRCh38_AL135923.1	Gene Expression
GRCh38_ENSG00000231902	GRCh38_AL135923.2	Gene Expression
GRCh38_ENSG00000153707	GRCh38_PTPRD	Gene Expression
GRCh38_ENSG00000225706	GRCh38_PTPRD-AS1	Gene Expression
GRCh38_ENSG00000234021	GRCh38_AL596451.1	Gene Expression
GRCh38_ENSG00000230920	GRCh38_AL513422.1	Gene Expression
GRCh38_ENSG00000226717	GRCh38_PTPRD-AS2	Gene Expression
GRCh38_ENSG00000232035	GRCh38_AL135790.1	Gene Expression
GRCh38_ENSG00000270372	GRCh38_AL162413.1	Gene Expression
GRCh38_ENSG00000230365	GRCh38_AL451129.1	Gene Expression
GRCh38_ENSG00000224935	GRCh38_AL589678.1	Gene Expression
GRCh38_ENSG00000107165	GRCh38_TYRP1	Gene Expression
GRCh38_ENSG00000235448	GRCh38_LURAP1L-AS1	Gene Expression
GRCh38_ENSG00000153714	GRCh38_LURAP1L	Gene Expression
GRCh38_ENSG00000107186	GRCh38_MPDZ	Gene Expression
GRCh38_ENSG00000270547	GRCh38_LINC01235	Gene Expression
GRCh38_ENSG00000226197	GRCh38_AL583785.1	Gene Expression
GRCh38_ENSG00000205636	GRCh38_LINC00583	Gene Expression
GRCh38_ENSG00000235533	GRCh38_AL360089.1	Gene Expression
GRCh38_ENSG00000147862	GRCh38_NFIB	Gene Expression
GRCh38_ENSG00000225472	GRCh38_AL136366.1	Gene Expression
GRCh38_ENSG00000273399	GRCh38_AL159169.3	Gene Expression
GRCh38_ENSG00000272871	GRCh38_AL159169.2	Gene Expression
GRCh38_ENSG00000175893	GRCh38_ZDHHC21	Gene Expression
GRCh38_ENSG00000147869	GRCh38_CER1	Gene Expression
GRCh38_ENSG00000164946	GRCh38_FREM1	Gene Expression
GRCh38_ENSG00000283647	GRCh38_AL512643.1	Gene Expression
GRCh38_ENSG00000155158	GRCh38_TTC39B	Gene Expression
GRCh38_ENSG00000164975	GRCh38_SNAPC3	Gene Expression
GRCh38_ENSG00000164985	GRCh38_PSIP1	Gene Expression
GRCh38_ENSG00000164989	GRCh38_CCDC171	Gene Expression
GRCh38_ENSG00000205549	GRCh38_C9orf92	Gene Expression
GRCh38_ENSG00000173068	GRCh38_BNC2	Gene Expression
GRCh38_ENSG00000231756	GRCh38_AL449983.1	Gene Expression
GRCh38_ENSG00000230694	GRCh38_AL450003.1	Gene Expression
GRCh38_ENSG00000234779	GRCh38_BNC2-AS1	Gene Expression
GRCh38_ENSG00000285169	GRCh38_AL358117.1	Gene Expression
GRCh38_ENSG00000237153	GRCh38_AL162725.2	Gene Expression
GRCh38_ENSG00000044459	GRCh38_CNTLN	Gene Expression
GRCh38_ENSG00000107295	GRCh38_SH3GL2	Gene Expression
GRCh38_ENSG00000178031	GRCh38_ADAMTSL1	Gene Expression
GRCh38_ENSG00000227167	GRCh38_AL442638.1	Gene Expression
GRCh38_ENSG00000155875	GRCh38_SAXO1	Gene Expression
GRCh38_ENSG00000155876	GRCh38_RRAGA	Gene Expression
GRCh38_ENSG00000147874	GRCh38_HAUS6	Gene Expression
GRCh38_ENSG00000147872	GRCh38_PLIN2	Gene Expression
GRCh38_ENSG00000137145	GRCh38_DENND4C	Gene Expression
GRCh38_ENSG00000232978	GRCh38_AL161909.2	Gene Expression
GRCh38_ENSG00000272842	GRCh38_AL391834.1	Gene Expression
GRCh38_ENSG00000273226	GRCh38_AL391834.2	Gene Expression
GRCh38_ENSG00000137154	GRCh38_RPS6	Gene Expression
GRCh38_ENSG00000177076	GRCh38_ACER2	Gene Expression
GRCh38_ENSG00000155886	GRCh38_SLC24A2	Gene Expression
GRCh38_ENSG00000261402	GRCh38_AL591222.1	Gene Expression
GRCh38_ENSG00000171843	GRCh38_MLLT3	Gene Expression
GRCh38_ENSG00000188352	GRCh38_FOCAD	Gene Expression
GRCh38_ENSG00000227071	GRCh38_FOCAD-AS1	Gene Expression
GRCh38_ENSG00000188921	GRCh38_HACD4	Gene Expression
GRCh38_ENSG00000171855	GRCh38_IFNB1	Gene Expression
GRCh38_ENSG00000177047	GRCh38_IFNW1	Gene Expression
GRCh38_ENSG00000137080	GRCh38_IFNA21	Gene Expression
GRCh38_ENSG00000236637	GRCh38_IFNA4	Gene Expression
GRCh38_ENSG00000214042	GRCh38_IFNA7	Gene Expression
GRCh38_ENSG00000186803	GRCh38_IFNA10	Gene Expression
GRCh38_ENSG00000147885	GRCh38_IFNA16	Gene Expression
GRCh38_ENSG00000234829	GRCh38_IFNA17	Gene Expression
GRCh38_ENSG00000228083	GRCh38_IFNA14	Gene Expression
GRCh38_ENSG00000147873	GRCh38_IFNA5	Gene Expression
GRCh38_ENSG00000198642	GRCh38_KLHL9	Gene Expression
GRCh38_ENSG00000120235	GRCh38_IFNA6	Gene Expression
GRCh38_ENSG00000233816	GRCh38_IFNA13	Gene Expression
GRCh38_ENSG00000188379	GRCh38_IFNA2	Gene Expression
GRCh38_ENSG00000261696	GRCh38_AL353732.1	Gene Expression
GRCh38_ENSG00000120242	GRCh38_IFNA8	Gene Expression
GRCh38_ENSG00000197919	GRCh38_IFNA1	Gene Expression
GRCh38_ENSG00000184995	GRCh38_IFNE	Gene Expression
GRCh38_ENSG00000099810	GRCh38_MTAP	Gene Expression
GRCh38_ENSG00000264545	GRCh38_AL359922.1	Gene Expression
GRCh38_ENSG00000265194	GRCh38_AL359922.2	Gene Expression
GRCh38_ENSG00000224854	GRCh38_CDKN2A-DT	Gene Expression
GRCh38_ENSG00000147889	GRCh38_CDKN2A	Gene Expression
GRCh38_ENSG00000240498	GRCh38_CDKN2B-AS1	Gene Expression
GRCh38_ENSG00000147883	GRCh38_CDKN2B	Gene Expression
GRCh38_ENSG00000236921	GRCh38_AL157937.1	Gene Expression
GRCh38_ENSG00000176399	GRCh38_DMRTA1	Gene Expression
GRCh38_ENSG00000234840	GRCh38_LINC01239	Gene Expression
GRCh38_ENSG00000284418	GRCh38_AL391117.1	Gene Expression
GRCh38_ENSG00000224549	GRCh38_AC017067.1	Gene Expression
GRCh38_ENSG00000283982	GRCh38_AL445623.2	Gene Expression
GRCh38_ENSG00000233906	GRCh38_AL445623.1	Gene Expression
GRCh38_ENSG00000107105	GRCh38_ELAVL2	Gene Expression
GRCh38_ENSG00000231460	GRCh38_AL365204.1	Gene Expression
GRCh38_ENSG00000237414	GRCh38_AL365204.2	Gene Expression
GRCh38_ENSG00000205442	GRCh38_IZUMO3	Gene Expression
GRCh38_ENSG00000269957	GRCh38_AL353811.1	Gene Expression
GRCh38_ENSG00000198680	GRCh38_TUSC1	Gene Expression
GRCh38_ENSG00000236306	GRCh38_LINC01241	Gene Expression
GRCh38_ENSG00000276759	GRCh38_AL353753.1	Gene Expression
GRCh38_ENSG00000254261	GRCh38_AL451137.1	Gene Expression
GRCh38_ENSG00000253400	GRCh38_AL356133.2	Gene Expression
GRCh38_ENSG00000120159	GRCh38_CAAP1	Gene Expression
GRCh38_ENSG00000137055	GRCh38_PLAA	Gene Expression
GRCh38_ENSG00000096872	GRCh38_IFT74	Gene Expression
GRCh38_ENSG00000234676	GRCh38_IFT74-AS1	Gene Expression
GRCh38_ENSG00000184434	GRCh38_LRRC19	Gene Expression
GRCh38_ENSG00000254396	GRCh38_AL355432.1	Gene Expression
GRCh38_ENSG00000120156	GRCh38_TEK	Gene Expression
GRCh38_ENSG00000120160	GRCh38_EQTN	Gene Expression
GRCh38_ENSG00000120162	GRCh38_MOB3B	Gene Expression
GRCh38_ENSG00000237734	GRCh38_AL163192.1	Gene Expression
GRCh38_ENSG00000147896	GRCh38_IFNK	Gene Expression
GRCh38_ENSG00000147894	GRCh38_C9orf72	Gene Expression
GRCh38_ENSG00000260390	GRCh38_AL360014.1	Gene Expression
GRCh38_ENSG00000174482	GRCh38_LINGO2	Gene Expression
GRCh38_ENSG00000280683	GRCh38_LINC01242	Gene Expression
GRCh38_ENSG00000260720	GRCh38_LINC01243	Gene Expression
GRCh38_ENSG00000122729	GRCh38_ACO1	Gene Expression
GRCh38_ENSG00000107201	GRCh38_DDX58	Gene Expression
GRCh38_ENSG00000197579	GRCh38_TOPORS	Gene Expression
GRCh38_ENSG00000235453	GRCh38_SMIM27	Gene Expression
GRCh38_ENSG00000165264	GRCh38_NDUFB6	Gene Expression
GRCh38_ENSG00000122728	GRCh38_TAF1L	Gene Expression
GRCh38_ENSG00000223440	GRCh38_AL589642.1	Gene Expression
GRCh38_ENSG00000230516	GRCh38_AL589642.2	Gene Expression
GRCh38_ENSG00000188133	GRCh38_TMEM215	Gene Expression
GRCh38_ENSG00000231193	GRCh38_AL157884.2	Gene Expression
GRCh38_ENSG00000137074	GRCh38_APTX	Gene Expression
GRCh38_ENSG00000086061	GRCh38_DNAJA1	Gene Expression
GRCh38_ENSG00000122692	GRCh38_SMU1	Gene Expression
GRCh38_ENSG00000086062	GRCh38_B4GALT1	Gene Expression
GRCh38_ENSG00000233554	GRCh38_B4GALT1-AS1	Gene Expression
GRCh38_ENSG00000122711	GRCh38_SPINK4	Gene Expression
GRCh38_ENSG00000107262	GRCh38_BAG1	Gene Expression
GRCh38_ENSG00000086065	GRCh38_CHMP5	Gene Expression
GRCh38_ENSG00000086102	GRCh38_NFX1	Gene Expression
GRCh38_ENSG00000165269	GRCh38_AQP7	Gene Expression
GRCh38_ENSG00000223678	GRCh38_AL356218.1	Gene Expression
GRCh38_ENSG00000165272	GRCh38_AQP3	Gene Expression
GRCh38_ENSG00000165271	GRCh38_NOL6	Gene Expression
GRCh38_ENSG00000228072	GRCh38_AL139008.2	Gene Expression
GRCh38_ENSG00000230453	GRCh38_ANKRD18B	Gene Expression
GRCh38_ENSG00000226562	GRCh38_CYP4F26P	Gene Expression
GRCh38_ENSG00000205274	GRCh38_TRBV20OR9-2	Gene Expression
GRCh38_ENSG00000183938	GRCh38_TRBV21OR9-2	Gene Expression
GRCh38_ENSG00000234122	GRCh38_TRBV22OR9-2	Gene Expression
GRCh38_ENSG00000229063	GRCh38_TRBV23OR9-2	Gene Expression
GRCh38_ENSG00000215206	GRCh38_TRBV24OR9-2	Gene Expression
GRCh38_ENSG00000240215	GRCh38_TRBV25OR9-2	Gene Expression
GRCh38_ENSG00000281128	GRCh38_AL356489.3	Gene Expression
GRCh38_ENSG00000231165	GRCh38_TRBV26OR9-2	Gene Expression
GRCh38_ENSG00000260947	GRCh38_AL356489.2	Gene Expression
GRCh38_ENSG00000227301	GRCh38_AL356489.1	Gene Expression
GRCh38_ENSG00000233776	GRCh38_LINC01251	Gene Expression
GRCh38_ENSG00000010438	GRCh38_PRSS3	Gene Expression
GRCh38_ENSG00000235481	GRCh38_UBE2R2-AS1	Gene Expression
GRCh38_ENSG00000223394	GRCh38_TRBV29OR9-2	Gene Expression
GRCh38_ENSG00000107341	GRCh38_UBE2R2	Gene Expression
GRCh38_ENSG00000137073	GRCh38_UBAP2	Gene Expression
GRCh38_ENSG00000228352	GRCh38_AL354989.1	Gene Expression
GRCh38_ENSG00000198876	GRCh38_DCAF12	Gene Expression
GRCh38_ENSG00000165006	GRCh38_UBAP1	Gene Expression
GRCh38_ENSG00000186638	GRCh38_KIF24	Gene Expression
GRCh38_ENSG00000164978	GRCh38_NUDT2	Gene Expression
GRCh38_ENSG00000164976	GRCh38_MYORG	Gene Expression
GRCh38_ENSG00000164972	GRCh38_C9orf24	Gene Expression
GRCh38_ENSG00000164970	GRCh38_FAM219A	Gene Expression
GRCh38_ENSG00000122735	GRCh38_DNAI1	Gene Expression
GRCh38_ENSG00000168913	GRCh38_ENHO	Gene Expression
GRCh38_ENSG00000230729	GRCh38_AL160270.1	Gene Expression
GRCh38_ENSG00000122756	GRCh38_CNTFR	Gene Expression
GRCh38_ENSG00000237159	GRCh38_CNTFR-AS1	Gene Expression
GRCh38_ENSG00000164967	GRCh38_RPP25L	Gene Expression
GRCh38_ENSG00000137100	GRCh38_DCTN3	Gene Expression
GRCh38_ENSG00000205143	GRCh38_ARID3C	Gene Expression
GRCh38_ENSG00000147955	GRCh38_SIGMAR1	Gene Expression
GRCh38_ENSG00000213930	GRCh38_GALT	Gene Expression
GRCh38_ENSG00000258728	GRCh38_AL162231.3	Gene Expression
GRCh38_ENSG00000137070	GRCh38_IL11RA	Gene Expression
GRCh38_ENSG00000213927	GRCh38_CCL27	Gene Expression
GRCh38_ENSG00000187186	GRCh38_AL162231.1	Gene Expression
GRCh38_ENSG00000230074	GRCh38_AL162231.2	Gene Expression
GRCh38_ENSG00000172724	GRCh38_CCL19	Gene Expression
GRCh38_ENSG00000137077	GRCh38_CCL21	Gene Expression
GRCh38_ENSG00000205108	GRCh38_FAM205A	Gene Expression
GRCh38_ENSG00000187791	GRCh38_FAM205C	Gene Expression
GRCh38_ENSG00000122733	GRCh38_PHF24	Gene Expression
GRCh38_ENSG00000281491	GRCh38_DNAJB5-DT	Gene Expression
GRCh38_ENSG00000137094	GRCh38_DNAJB5	Gene Expression
GRCh38_ENSG00000174038	GRCh38_C9orf131	Gene Expression
GRCh38_ENSG00000165280	GRCh38_VCP	Gene Expression
GRCh38_ENSG00000221829	GRCh38_FANCG	Gene Expression
GRCh38_ENSG00000165282	GRCh38_PIGO	Gene Expression
GRCh38_ENSG00000234181	GRCh38_AL353795.2	Gene Expression
GRCh38_ENSG00000165283	GRCh38_STOML2	Gene Expression
GRCh38_ENSG00000005238	GRCh38_FAM214B	Gene Expression
GRCh38_ENSG00000198722	GRCh38_UNC13B	Gene Expression
GRCh38_ENSG00000198853	GRCh38_RUSC2	Gene Expression
GRCh38_ENSG00000215187	GRCh38_FAM166B	Gene Expression
GRCh38_ENSG00000107140	GRCh38_TESK1	Gene Expression
GRCh38_ENSG00000137101	GRCh38_CD72	Gene Expression
GRCh38_ENSG00000231393	GRCh38_AL357874.2	Gene Expression
GRCh38_ENSG00000227933	GRCh38_AL357874.1	Gene Expression
GRCh38_ENSG00000137078	GRCh38_SIT1	Gene Expression
GRCh38_ENSG00000269900	GRCh38_RMRP	Gene Expression
GRCh38_ENSG00000159884	GRCh38_CCDC107	Gene Expression
GRCh38_ENSG00000137135	GRCh38_ARHGEF39	Gene Expression
GRCh38_ENSG00000107159	GRCh38_CA9	Gene Expression
GRCh38_ENSG00000198467	GRCh38_TPM2	Gene Expression
GRCh38_ENSG00000137076	GRCh38_TLN1	Gene Expression
GRCh38_ENSG00000107175	GRCh38_CREB3	Gene Expression
GRCh38_ENSG00000070610	GRCh38_GBA2	Gene Expression
GRCh38_ENSG00000107185	GRCh38_RGP1	Gene Expression
GRCh38_ENSG00000215183	GRCh38_MSMP	Gene Expression
GRCh38_ENSG00000228843	GRCh38_AL133410.2	Gene Expression
GRCh38_ENSG00000227388	GRCh38_AL133410.1	Gene Expression
GRCh38_ENSG00000159899	GRCh38_NPR2	Gene Expression
GRCh38_ENSG00000137098	GRCh38_SPAG8	Gene Expression
GRCh38_ENSG00000137133	GRCh38_HINT2	Gene Expression
GRCh38_ENSG00000137103	GRCh38_TMEM8B	Gene Expression
GRCh38_ENSG00000204930	GRCh38_FAM221B	Gene Expression
GRCh38_ENSG00000168828	GRCh38_OR13J1	Gene Expression
GRCh38_ENSG00000196196	GRCh38_HRCT1	Gene Expression
GRCh38_ENSG00000235387	GRCh38_SPAAR	Gene Expression
GRCh38_ENSG00000278889	GRCh38_OR2S2	Gene Expression
GRCh38_ENSG00000122707	GRCh38_RECK	Gene Expression
GRCh38_ENSG00000122694	GRCh38_GLIPR2	Gene Expression
GRCh38_ENSG00000185972	GRCh38_CCIN	Gene Expression
GRCh38_ENSG00000122705	GRCh38_CLTA	Gene Expression
GRCh38_ENSG00000159921	GRCh38_GNE	Gene Expression
GRCh38_ENSG00000137075	GRCh38_RNF38	Gene Expression
GRCh38_ENSG00000165304	GRCh38_MELK	Gene Expression
GRCh38_ENSG00000196092	GRCh38_PAX5	Gene Expression
GRCh38_ENSG00000258885	GRCh38_AL450267.1	Gene Expression
GRCh38_ENSG00000250850	GRCh38_AL161781.2	Gene Expression
GRCh38_ENSG00000232920	GRCh38_LINC01400	Gene Expression
GRCh38_ENSG00000260100	GRCh38_AL512604.3	Gene Expression
GRCh38_ENSG00000281649	GRCh38_EBLN3P	Gene Expression
GRCh38_ENSG00000233242	GRCh38_AL512604.2	Gene Expression
GRCh38_ENSG00000147905	GRCh38_ZCCHC7	Gene Expression
GRCh38_ENSG00000224648	GRCh38_LINC01627	Gene Expression
GRCh38_ENSG00000137106	GRCh38_GRHPR	Gene Expression
GRCh38_ENSG00000168795	GRCh38_ZBTB5	Gene Expression
GRCh38_ENSG00000137054	GRCh38_POLR1E	Gene Expression
GRCh38_ENSG00000234160	GRCh38_AL513165.1	Gene Expression
GRCh38_ENSG00000147912	GRCh38_FBXO10	Gene Expression
GRCh38_ENSG00000256966	GRCh38_AL513165.2	Gene Expression
GRCh38_ENSG00000175768	GRCh38_TOMM5	Gene Expression
GRCh38_ENSG00000255872	GRCh38_AL138752.2	Gene Expression
GRCh38_ENSG00000070601	GRCh38_FRMPD1	Gene Expression
GRCh38_ENSG00000165275	GRCh38_TRMT10B	Gene Expression
GRCh38_ENSG00000107371	GRCh38_EXOSC3	Gene Expression
GRCh38_ENSG00000122741	GRCh38_DCAF10	Gene Expression
GRCh38_ENSG00000122696	GRCh38_SLC25A51	Gene Expression
GRCh38_ENSG00000107338	GRCh38_SHB	Gene Expression
GRCh38_ENSG00000223716	GRCh38_AL135785.1	Gene Expression
GRCh38_ENSG00000137124	GRCh38_ALDH1B1	Gene Expression
GRCh38_ENSG00000137142	GRCh38_IGFBPL1	Gene Expression
GRCh38_ENSG00000283486	GRCh38_FAM95C	Gene Expression
GRCh38_ENSG00000180071	GRCh38_ANKRD18A	Gene Expression
GRCh38_ENSG00000204860	GRCh38_FAM201A	Gene Expression
GRCh38_ENSG00000284612	GRCh38_AL591543.1	Gene Expression
GRCh38_ENSG00000283329	GRCh38_FAM240B	Gene Expression
GRCh38_ENSG00000228467	GRCh38_AL845311.1	Gene Expression
GRCh38_ENSG00000106714	GRCh38_CNTNAP3	Gene Expression
GRCh38_ENSG00000204849	GRCh38_SPATA31A1	Gene Expression
GRCh38_ENSG00000215112	GRCh38_FAM74A1	Gene Expression
GRCh38_ENSG00000224038	GRCh38_BX005214.1	Gene Expression
GRCh38_ENSG00000231140	GRCh38_BX005214.2	Gene Expression
GRCh38_ENSG00000278175	GRCh38_GLIDR	Gene Expression
GRCh38_ENSG00000228136	GRCh38_AL773545.1	Gene Expression
GRCh38_ENSG00000183148	GRCh38_ANKRD20A2	Gene Expression
GRCh38_ENSG00000223839	GRCh38_FAM95B1	Gene Expression
GRCh38_ENSG00000276500	GRCh38_BMS1P14	Gene Expression
GRCh38_ENSG00000276266	GRCh38_FP325318.1	Gene Expression
GRCh38_ENSG00000225380	GRCh38_IGKV1OR9-2	Gene Expression
GRCh38_ENSG00000275390	GRCh38_AL353626.1	Gene Expression
GRCh38_ENSG00000225655	GRCh38_BX255923.1	Gene Expression
GRCh38_ENSG00000276462	GRCh38_BX255923.2	Gene Expression
GRCh38_ENSG00000273514	GRCh38_FOXD4L6	Gene Expression
GRCh38_ENSG00000215126	GRCh38_CBWD6	Gene Expression
GRCh38_ENSG00000275450	GRCh38_AL845472.1	Gene Expression
GRCh38_ENSG00000276502	GRCh38_AL354718.2	Gene Expression
GRCh38_ENSG00000275239	GRCh38_AL591926.2	Gene Expression
GRCh38_ENSG00000154529	GRCh38_CNTNAP3B	Gene Expression
GRCh38_ENSG00000185775	GRCh38_SPATA31A6	Gene Expression
